id,workspace_id,user_id,twitter_id,text,source,retweet,geo,longitude,latitude,place_type,place_name,place_country_code,place_country,favorite_count,retweet_count,sentiment,possibly_sensitive,lang,posted_at,updated_at,created_at,
84,2,1,827878701522121000,0,Twitter for Android,false,false,,,,,,,0,0,,false,en,2017-02-04 13:57:18 +0000,2017-02-14 23:28:54 +0000,2017-02-14 23:28:54 +0000,
86,2,1,827874049946681000,0,Twitter for Android,false,false,,,,,,,0,0,,false,en,2017-02-04 13:38:49 +0000,2017-02-14 23:28:54 +0000,2017-02-14 23:28:54 +0000,
89,2,1,827680396678722000,0,Twitter Web Client,false,false,,,,,,,2,0,,false,es,2017-02-04 00:49:18 +0000,2017-02-14 23:28:54 +0000,2017-02-14 23:28:54 +0000,
93,2,1,827593034279830000,0,Twitter for Android,true,false,,,,,,,0,10,,false,en,2017-02-03 19:02:09 +0000,2017-02-14 23:28:54 +0000,2017-02-14 23:28:54 +0000,
95,2,1,827687982975037000,0,Twitter for Android,true,false,,,,,,,0,2,,false,en,2017-02-04 01:19:27 +0000,2017-02-14 23:28:54 +0000,2017-02-14 23:28:54 +0000,
97,2,1,827520872818811000,0,Twitter Web Client,false,false,,,,,,,1,1,,false,es,2017-02-03 14:15:25 +0000,2017-02-14 23:28:54 +0000,2017-02-14 23:28:54 +0000,
100,2,1,827494840938144000,0,Twitter Web Client,false,false,,,,,,,0,0,,false,es,2017-02-03 12:31:58 +0000,2017-02-14 23:28:54 +0000,2017-02-14 23:28:54 +0000,
102,2,1,827475285306114000,0,Twitter for Android,false,false,,,,,,,0,0,,false,lt,2017-02-03 11:14:16 +0000,2017-02-14 23:28:54 +0000,2017-02-14 23:28:54 +0000,
104,2,1,827279947030950000,0,Twitter for Android,false,false,,,,,,,4,0,,false,es,2017-02-02 22:18:04 +0000,2017-02-14 23:28:54 +0000,2017-02-14 23:28:54 +0000,
112,2,1,826845360337408000,0,Twitter Web Client,false,false,,,,,,,0,1,,false,es,2017-02-01 17:31:10 +0000,2017-02-14 23:28:54 +0000,2017-02-14 23:28:54 +0000,
114,2,1,826786646389559000,0,Twitter Web Client,true,false,,,,,,,0,93,,false,es,2017-02-01 13:37:52 +0000,2017-02-14 23:28:54 +0000,2017-02-14 23:28:54 +0000,
109,2,1,826856916877984000,0,Twitter for Android,false,false,,,,,,,1,0,,false,es,2017-02-01 18:17:05 +0000,2017-02-14 23:28:54 +0000,2017-02-14 23:28:54 +0000,
117,2,1,826547559267181000,0,Twitter Web Client,false,false,,,,,,,0,1,,false,es,2017-01-31 21:47:49 +0000,2017-02-14 23:28:54 +0000,2017-02-14 23:28:54 +0000,
124,2,1,826469037009932000,0,Twitter Web Client,false,false,,,,,,,0,0,,false,ja,2017-01-31 16:35:48 +0000,2017-02-14 23:28:54 +0000,2017-02-14 23:28:54 +0000,
122,2,1,826518809641157000,0,Twitter for Android,false,false,,,,,,,6,4,,false,es,2017-01-31 19:53:34 +0000,2017-02-14 23:28:54 +0000,2017-02-14 23:28:54 +0000,
129,2,1,826448586523177000,0,Twitter Web Client,false,false,,,,,,,1,0,,false,en,2017-01-31 15:14:32 +0000,2017-02-14 23:28:54 +0000,2017-02-14 23:28:54 +0000,
120,2,1,826516987098587000,0,Twitter for Android,false,false,,,,,,,0,0,,false,en,2017-01-31 19:46:20 +0000,2017-02-14 23:28:54 +0000,2017-02-14 23:28:54 +0000,
130,2,1,826178988259365000,0,Affinitweet.com,false,false,,,,,,,4,0,,false,en,2017-01-30 21:23:15 +0000,2017-02-14 23:28:54 +0000,2017-02-14 23:28:54 +0000,
79,2,1,827967920147927000,0,Twitter for Android,false,false,,,,,,,2,2,,false,es,2017-02-04 19:51:49 +0000,2017-02-14 23:28:54 +0000,2017-02-14 23:28:54 +0000,
80,2,1,827958106659361000,0,Twitter for Android,false,false,,,,,,,0,0,,false,en,2017-02-04 19:12:50 +0000,2017-02-14 23:28:54 +0000,2017-02-14 23:28:54 +0000,
82,2,1,827883920318460000,0,Twitter for Android,false,false,,,,,,,0,0,,false,en,2017-02-04 14:18:02 +0000,2017-02-14 23:28:54 +0000,2017-02-14 23:28:54 +0000,
90,2,1,827608921682669000,0,Twitter for Android,true,false,,,,,,,0,10,,false,en,2017-02-03 20:05:17 +0000,2017-02-14 23:28:54 +0000,2017-02-14 23:28:54 +0000,
85,2,1,827884346954613000,0,Twitter for Android,false,false,,,,,,,0,0,,false,en,2017-02-04 14:19:44 +0000,2017-02-14 23:28:54 +0000,2017-02-14 23:28:54 +0000,
88,2,1,827688235409236000,0,Twitter for Android,false,false,,,,,,,0,0,,false,en,2017-02-04 01:20:27 +0000,2017-02-14 23:28:54 +0000,2017-02-14 23:28:54 +0000,
92,2,1,827593666608796000,0,Twitter for Android,false,false,,,,,,,0,0,,false,es,2017-02-03 19:04:40 +0000,2017-02-14 23:28:54 +0000,2017-02-14 23:28:54 +0000,
96,2,1,827510431384207000,0,Twitter Web Client,false,false,,,,,,,1,1,,false,en,2017-02-03 13:33:55 +0000,2017-02-14 23:28:54 +0000,2017-02-14 23:28:54 +0000,
99,2,1,827509304886493000,0,Twitter Web Client,false,false,,,,,,,2,2,,false,es,2017-02-03 13:29:27 +0000,2017-02-14 23:28:54 +0000,2017-02-14 23:28:54 +0000,
106,2,1,827150665134854000,0,Twitter Web Client,false,false,,,,,,,4,4,,false,es,2017-02-02 13:44:20 +0000,2017-02-14 23:28:54 +0000,2017-02-14 23:28:54 +0000,
108,2,1,827149640202121000,0,Twitter Web Client,true,false,,,,,,,0,143,,false,en,2017-02-02 13:40:16 +0000,2017-02-14 23:28:54 +0000,2017-02-14 23:28:54 +0000,
107,2,1,827138329355379000,0,Twitter for Android,false,false,,,,,,,0,0,,false,ro,2017-02-02 12:55:19 +0000,2017-02-14 23:28:54 +0000,2017-02-14 23:28:54 +0000,
110,2,1,826961323376464000,0,Twitter Web Client,false,false,,,,,,,4,0,,false,und,2017-02-02 01:11:58 +0000,2017-02-14 23:28:54 +0000,2017-02-14 23:28:54 +0000,
113,2,1,826798277530178000,0,Twitter Web Client,true,false,,,,,,,0,23798,,false,en,2017-02-01 14:24:05 +0000,2017-02-14 23:28:54 +0000,2017-02-14 23:28:54 +0000,
116,2,1,826783641883787000,0,Twitter Web Client,false,false,,,,,,,0,0,,false,en,2017-02-01 13:25:55 +0000,2017-02-14 23:28:54 +0000,2017-02-14 23:28:54 +0000,
118,2,1,826522313453666000,0,Twitter for Android,false,false,,,,,,,0,0,,false,en,2017-01-31 20:07:30 +0000,2017-02-14 23:28:54 +0000,2017-02-14 23:28:54 +0000,
121,2,1,826472666186076000,0,Twitter Web Client,false,false,,,,,,,1,0,,false,en,2017-01-31 16:50:13 +0000,2017-02-14 23:28:54 +0000,2017-02-14 23:28:54 +0000,
123,2,1,826457708970783000,0,Twitter Web Client,false,false,,,,,,,2,1,,false,es,2017-01-31 15:50:47 +0000,2017-02-14 23:28:54 +0000,2017-02-14 23:28:54 +0000,
125,2,1,826433244283433000,0,Twitter Web Client,false,false,,,,,,,1,0,,false,en,2017-01-31 14:13:34 +0000,2017-02-14 23:28:54 +0000,2017-02-14 23:28:54 +0000,
127,2,1,826431303566422000,0,Twitter Web Client,false,false,,,,,,,0,0,,false,es,2017-01-31 14:05:51 +0000,2017-02-14 23:28:54 +0000,2017-02-14 23:28:54 +0000,
132,2,1,826179380418327000,0,Twitter Web Client,false,false,,,,,,,0,0,,false,tl,2017-01-30 21:24:48 +0000,2017-02-14 23:28:54 +0000,2017-02-14 23:28:54 +0000,
131,2,1,826091372868403000,0,Twitter for Android,false,false,,,,,,,1,1,,false,es,2017-01-30 15:35:05 +0000,2017-02-14 23:28:54 +0000,2017-02-14 23:28:54 +0000,
134,2,1,826048979058250000,0,Twitter for Android,false,false,,,,,,,0,0,,false,en,2017-01-30 12:46:38 +0000,2017-02-14 23:28:54 +0000,2017-02-14 23:28:54 +0000,
1041,3,7,826250592129524000,0,Twitter Web Client,false,false,,,,,,,0,0,,false,es,2017-01-31 02:07:46 +0000,2017-02-20 01:53:18 +0000,2017-02-20 01:53:18 +0000,
81,2,1,827935998269129000,0,Twitter for Android,true,false,,,,,,,0,25690,,false,en,2017-02-04 17:44:58 +0000,2017-02-14 23:28:54 +0000,2017-02-14 23:28:54 +0000,
87,2,1,827873088704487000,0,Twitter for Android,false,false,,,,,,,1,1,,false,es,2017-02-04 13:35:00 +0000,2017-02-14 23:28:54 +0000,2017-02-14 23:28:54 +0000,
91,2,1,827608592379421000,0,Twitter for Android,true,false,,,,,,,0,14,,false,en,2017-02-03 20:03:59 +0000,2017-02-14 23:28:54 +0000,2017-02-14 23:28:54 +0000,
94,2,1,827552546805973000,0,Twitter Web Client,false,false,,,,,,,0,0,,false,en,2017-02-03 16:21:16 +0000,2017-02-14 23:28:54 +0000,2017-02-14 23:28:54 +0000,
98,2,1,827509878440808000,0,Twitter Web Client,false,false,,,,,,,2,5,,false,es,2017-02-03 13:31:44 +0000,2017-02-14 23:28:54 +0000,2017-02-14 23:28:54 +0000,
101,2,1,827486953683689000,0,Twitter Web Client,false,false,,,,,,,1,0,,false,en,2017-02-03 12:00:38 +0000,2017-02-14 23:28:54 +0000,2017-02-14 23:28:54 +0000,
103,2,1,827315344159232000,0,Twitter for Android,false,false,,,,,,,6,1,,false,es,2017-02-03 00:38:43 +0000,2017-02-14 23:28:54 +0000,2017-02-14 23:28:54 +0000,
105,2,1,827209887335727000,0,Twitter for Android,true,false,,,,,,,0,7,,false,en,2017-02-02 17:39:40 +0000,2017-02-14 23:28:54 +0000,2017-02-14 23:28:54 +0000,
111,2,1,826848922807259000,0,Twitter Web Client,false,false,,,,,,,0,0,,false,es,2017-02-01 17:45:19 +0000,2017-02-14 23:28:54 +0000,2017-02-14 23:28:54 +0000,
119,2,1,826782289677996000,0,Twitter Web Client,false,false,,,,,,,0,1,,false,es,2017-02-01 13:20:33 +0000,2017-02-14 23:28:54 +0000,2017-02-14 23:28:54 +0000,
115,2,1,826845074415821000,0,Twitter Web Client,true,false,,,,,,,0,8,,false,es,2017-02-01 17:30:02 +0000,2017-02-14 23:28:54 +0000,2017-02-14 23:28:54 +0000,
126,2,1,826431400115057000,0,Twitter Web Client,false,false,,,,,,,0,2,,false,en,2017-01-31 14:06:14 +0000,2017-02-14 23:28:54 +0000,2017-02-14 23:28:54 +0000,
128,2,1,826179563168215000,0,Twitter Web Client,false,false,,,,,,,1,0,,false,en,2017-01-30 21:25:32 +0000,2017-02-14 23:28:54 +0000,2017-02-14 23:28:54 +0000,
133,2,1,826090600923615000,0,Twitter for Android,false,false,,,,,,,0,0,,false,en,2017-01-30 15:32:01 +0000,2017-02-14 23:28:54 +0000,2017-02-14 23:28:54 +0000,
1035,3,7,826970645070221000,0,Twitter Web Client,false,false,,,,,,,0,0,,false,und,2017-02-02 01:49:00 +0000,2017-02-20 01:53:18 +0000,2017-02-20 01:53:18 +0000,
1031,3,7,827320088617431000,0,Twitter Web Client,false,false,,,,,,,0,1,,false,es,2017-02-03 00:57:34 +0000,2017-02-20 01:53:18 +0000,2017-02-20 01:53:18 +0000,
1029,3,7,827325671529706000,0,Twitter Web Client,false,false,,,,,,,0,0,,false,eu,2017-02-03 01:19:45 +0000,2017-02-20 01:53:18 +0000,2017-02-20 01:53:18 +0000,
1032,3,7,826845752811016000,0,Twitter Web Client,true,false,,,,,,,0,1,,false,es,2017-02-01 17:32:44 +0000,2017-02-20 01:53:18 +0000,2017-02-20 01:53:18 +0000,
1034,3,7,826807816878961000,0,Twitter Web Client,false,false,,,,,,,12,26,,false,es,2017-02-01 15:01:59 +0000,2017-02-20 01:53:18 +0000,2017-02-20 01:53:18 +0000,
1033,3,7,826845732065907000,0,Twitter Web Client,true,false,,,,,,,0,1,,false,es,2017-02-01 17:32:39 +0000,2017-02-20 01:53:18 +0000,2017-02-20 01:53:18 +0000,
1037,3,7,826975193922929000,0,Twitter Web Client,false,false,,,,,,,0,0,,false,und,2017-02-02 02:07:05 +0000,2017-02-20 01:53:18 +0000,2017-02-20 01:53:18 +0000,
1036,3,7,826610919975317000,0,Twitter Web Client,false,false,,,,,,,0,0,,false,es,2017-02-01 01:59:35 +0000,2017-02-20 01:53:18 +0000,2017-02-20 01:53:18 +0000,
1038,3,7,826587385999872000,0,Twitter Web Client,false,false,,,,,,,0,0,,false,es,2017-02-01 00:26:04 +0000,2017-02-20 01:53:18 +0000,2017-02-20 01:53:18 +0000,
1039,3,7,826587573388771000,0,Twitter Web Client,false,false,,,,,,,7,1,,false,es,2017-02-01 00:26:49 +0000,2017-02-20 01:53:18 +0000,2017-02-20 01:53:18 +0000,
1042,3,7,826250041941717000,0,Twitter Web Client,false,false,,,,,,,0,0,,false,es,2017-01-31 02:05:35 +0000,2017-02-20 01:53:18 +0000,2017-02-20 01:53:18 +0000,
1040,3,7,826583285534978000,0,Twitter Web Client,false,false,,,,,,,0,1,,false,es,2017-02-01 00:09:47 +0000,2017-02-20 01:53:18 +0000,2017-02-20 01:53:18 +0000,
1044,3,7,825885405706850000,0,Twitter Web Client,false,false,,,,,,,2,1,,false,es,2017-01-30 01:56:39 +0000,2017-02-20 01:53:18 +0000,2017-02-20 01:53:18 +0000,
1045,3,7,825885253751423000,0,Twitter Web Client,false,false,,,,,,,1,0,,false,es,2017-01-30 01:56:03 +0000,2017-02-20 01:53:18 +0000,2017-02-20 01:53:18 +0000,
1046,3,7,825884149949010000,0,Twitter Web Client,false,false,,,,,,,1,0,,false,es,2017-01-30 01:51:40 +0000,2017-02-20 01:53:18 +0000,2017-02-20 01:53:18 +0000,
1047,3,7,826165255701139000,0,Twitter Web Client,false,false,,,,,,,0,0,,false,es,2017-01-30 20:28:41 +0000,2017-02-20 01:53:18 +0000,2017-02-20 01:53:18 +0000,
1043,3,7,826248214265393000,0,Twitter Web Client,false,false,,,,,,,2,1,,false,es,2017-01-31 01:58:19 +0000,2017-02-20 01:53:18 +0000,2017-02-20 01:53:18 +0000,
1048,3,7,825882644030358000,0,Twitter Web Client,false,false,,,,,,,1,3,,false,es,2017-01-30 01:45:41 +0000,2017-02-20 01:53:18 +0000,2017-02-20 01:53:18 +0000,
1049,3,7,825881711141585000,0,Twitter Web Client,false,false,,,,,,,0,0,,false,es,2017-01-30 01:41:58 +0000,2017-02-20 01:53:18 +0000,2017-02-20 01:53:18 +0000,
1050,3,7,825871224660189000,0,Twitter Web Client,false,false,,,,,,,0,10,,false,es,2017-01-30 01:00:18 +0000,2017-02-20 01:53:18 +0000,2017-02-20 01:53:18 +0000,
1051,3,7,825870137614021000,0,Twitter Web Client,false,false,,,,,,,0,4,,false,es,2017-01-30 00:55:59 +0000,2017-02-20 01:53:18 +0000,2017-02-20 01:53:18 +0000,
1053,3,7,825878673219867000,0,Twitter Web Client,false,false,,,,,,,3,0,,false,es,2017-01-30 01:29:54 +0000,2017-02-20 01:53:18 +0000,2017-02-20 01:53:18 +0000,
1054,3,7,825868611390685000,0,Twitter Web Client,false,false,,,,,,,2,3,,false,es,2017-01-30 00:49:55 +0000,2017-02-20 01:53:18 +0000,2017-02-20 01:53:18 +0000,
1055,3,7,826162307491316000,0,Twitter Web Client,false,false,,,,,,,0,0,,false,es,2017-01-30 20:16:58 +0000,2017-02-20 01:53:18 +0000,2017-02-20 01:53:18 +0000,
1052,3,7,825881387215495000,0,Twitter Web Client,false,false,,,,,,,1,1,,false,es,2017-01-30 01:40:41 +0000,2017-02-20 01:53:18 +0000,2017-02-20 01:53:18 +0000,
1057,3,7,825859936546599000,0,Twitter Web Client,false,false,,,,,,,1,0,,false,es,2017-01-30 00:15:27 +0000,2017-02-20 01:53:18 +0000,2017-02-20 01:53:18 +0000,
1056,3,7,825866255789851000,0,Twitter Web Client,false,false,,,,,,,14,29,,false,es,2017-01-30 00:40:33 +0000,2017-02-20 01:53:18 +0000,2017-02-20 01:53:18 +0000,
1058,3,7,825857976187703000,0,Twitter Web Client,false,false,,,,,,,0,5,,false,es,2017-01-30 00:07:39 +0000,2017-02-20 01:53:18 +0000,2017-02-20 01:53:18 +0000,
9109,3,11,827343684920283000,0,Twitter for Android,false,false,,,,,,,0,0,,false,und,2017-02-03 02:31:20 +0000,2017-02-20 01:54:57 +0000,2017-02-20 01:54:57 +0000,
9112,3,11,826335957649650000,0,Twitter Web Client,true,false,,,,,,,0,143,,false,und,2017-01-31 07:46:59 +0000,2017-02-20 01:54:57 +0000,2017-02-20 01:54:57 +0000,
2003,3,12,827527536968090000,0,Twitter for Android,true,false,,,,,,,0,1,,false,und,2017-02-03 14:41:54 +0000,2017-02-20 01:53:32 +0000,2017-02-20 01:53:31 +0000,
2004,3,12,827926927436575000,0,Twitter for Android,true,false,,,,,,,0,2,,false,es,2017-02-04 17:08:56 +0000,2017-02-20 01:53:32 +0000,2017-02-20 01:53:31 +0000,
2007,3,12,827525264540303000,0,Twitter for Android,false,false,,,,,,,0,0,,false,es,2017-02-03 14:32:52 +0000,2017-02-20 01:53:32 +0000,2017-02-20 01:53:31 +0000,
2009,3,12,827525025406255000,0,Twitter for Android,true,false,,,,,,,0,2,,false,es,2017-02-03 14:31:55 +0000,2017-02-20 01:53:32 +0000,2017-02-20 01:53:32 +0000,
2011,3,12,827522397561618000,0,Twitter for Android,true,false,,,,,,,0,5,,false,es,2017-02-03 14:21:28 +0000,2017-02-20 01:53:32 +0000,2017-02-20 01:53:32 +0000,
2015,3,12,827518640287281000,0,Twitter for Android,true,false,,,,,,,0,16,,false,es,2017-02-03 14:06:33 +0000,2017-02-20 01:53:32 +0000,2017-02-20 01:53:32 +0000,
2012,3,12,827518669567701000,0,Twitter for Android,true,false,,,,,,,0,10,,false,es,2017-02-03 14:06:40 +0000,2017-02-20 01:53:32 +0000,2017-02-20 01:53:32 +0000,
2019,3,12,827514028557816000,0,Twitter for Android,true,false,,,,,,,0,14,,false,es,2017-02-03 13:48:13 +0000,2017-02-20 01:53:32 +0000,2017-02-20 01:53:32 +0000,
2017,3,12,827514073323553000,0,Twitter for Android,true,false,,,,,,,0,15,,false,es,2017-02-03 13:48:24 +0000,2017-02-20 01:53:32 +0000,2017-02-20 01:53:32 +0000,
2021,3,12,827511791701864000,0,Twitter for Android,true,false,,,,,,,0,16,,false,es,2017-02-03 13:39:20 +0000,2017-02-20 01:53:32 +0000,2017-02-20 01:53:32 +0000,
2025,3,12,827507565110104000,0,Twitter for Android,false,false,,,,,,,1,16,,false,es,2017-02-03 13:22:32 +0000,2017-02-20 01:53:32 +0000,2017-02-20 01:53:32 +0000,
2027,3,12,827507214218834000,0,Twitter for Android,true,false,,,,,,,0,42,,false,es,2017-02-03 13:21:08 +0000,2017-02-20 01:53:32 +0000,2017-02-20 01:53:32 +0000,
2008,3,12,827858591650562000,0,Twitter for Android,true,false,,,,,,,0,562,,false,es,2017-02-04 12:37:23 +0000,2017-02-20 01:53:32 +0000,2017-02-20 01:53:31 +0000,
2005,3,12,827926995522687000,0,Twitter for Android,true,false,,,,,,,0,1,,false,es,2017-02-04 17:09:12 +0000,2017-02-20 01:53:32 +0000,2017-02-20 01:53:31 +0000,
2010,3,12,827522772804989000,0,Twitter for Android,true,false,,,,,,,0,12,,false,es,2017-02-03 14:22:58 +0000,2017-02-20 01:53:32 +0000,2017-02-20 01:53:32 +0000,
2014,3,12,827522782460273000,0,Twitter for Android,true,false,,,,,,,0,12,,false,es,2017-02-03 14:23:00 +0000,2017-02-20 01:53:32 +0000,2017-02-20 01:53:32 +0000,
2020,3,12,827514016742404000,0,Twitter for Android,true,false,,,,,,,0,14,,false,es,2017-02-03 13:48:10 +0000,2017-02-20 01:53:32 +0000,2017-02-20 01:53:32 +0000,
2024,3,12,827508508153303000,0,Twitter for Android,false,false,,,,,,,3,3,,false,und,2017-02-03 13:26:17 +0000,2017-02-20 01:53:32 +0000,2017-02-20 01:53:32 +0000,
2026,3,12,827511443838927000,0,Twitter for Android,false,false,,,,,,,1,16,,false,es,2017-02-03 13:37:57 +0000,2017-02-20 01:53:32 +0000,2017-02-20 01:53:32 +0000,
2032,3,12,827510207014195000,0,Twitter for Android,false,false,,,,,,,2,16,,false,es,2017-02-03 13:33:02 +0000,2017-02-20 01:53:32 +0000,2017-02-20 01:53:32 +0000,
2013,3,12,827518629096862000,0,Twitter for Android,true,false,,,,,,,0,15,,false,es,2017-02-03 14:06:30 +0000,2017-02-20 01:53:32 +0000,2017-02-20 01:53:32 +0000,
2016,3,12,827514083138232000,0,Twitter for Android,true,false,,,,,,,0,15,,false,es,2017-02-03 13:48:26 +0000,2017-02-20 01:53:32 +0000,2017-02-20 01:53:32 +0000,
2018,3,12,827514039156765000,0,Twitter for Android,true,false,,,,,,,0,16,,false,es,2017-02-03 13:48:16 +0000,2017-02-20 01:53:32 +0000,2017-02-20 01:53:32 +0000,
2023,3,12,827510319597642000,0,Twitter for Android,true,false,,,,,,,0,16,,false,es,2017-02-03 13:33:29 +0000,2017-02-20 01:53:32 +0000,2017-02-20 01:53:32 +0000,
2022,3,12,827510291420344000,0,Twitter for Android,true,false,,,,,,,0,16,,false,es,2017-02-03 13:33:22 +0000,2017-02-20 01:53:32 +0000,2017-02-20 01:53:32 +0000,
3057,3,6,827377159677186000,0,Twitter for iPhone,false,false,,,,,,,1,0,,false,es,2017-02-03 04:44:21 +0000,2017-02-20 01:53:46 +0000,2017-02-20 01:53:46 +0000,
3063,3,6,827352310116446000,0,Twitter for iPhone,false,false,,,,,,,2,1,,false,es,2017-02-03 03:05:36 +0000,2017-02-20 01:53:46 +0000,2017-02-20 01:53:46 +0000,
3065,3,6,826648422031651000,0,Twitter for Android,false,false,,,,,,,2,0,,false,es,2017-02-01 04:28:36 +0000,2017-02-20 01:53:46 +0000,2017-02-20 01:53:46 +0000,
3060,3,6,827353345438400000,0,Twitter for iPhone,true,false,,,,,,,0,213,,false,es,2017-02-03 03:09:43 +0000,2017-02-20 01:53:46 +0000,2017-02-20 01:53:46 +0000,
3072,3,6,826600035479646000,0,Twitter for Android,false,false,,,,,,,1,0,,false,es,2017-02-01 01:16:20 +0000,2017-02-20 01:53:46 +0000,2017-02-20 01:53:46 +0000,
3071,3,6,826275035245584000,0,Twitter for iPhone,false,false,,,,,,,0,0,,false,es,2017-01-31 03:44:54 +0000,2017-02-20 01:53:46 +0000,2017-02-20 01:53:46 +0000,
3078,3,6,826229415034106000,0,Twitter for iPhone,false,false,,,,,,,0,0,,false,es,2017-01-31 00:43:37 +0000,2017-02-20 01:53:46 +0000,2017-02-20 01:53:46 +0000,
3076,3,6,826260105108845000,0,Twitter for iPhone,false,false,,,,,,,0,0,,false,es,2017-01-31 02:45:34 +0000,2017-02-20 01:53:46 +0000,2017-02-20 01:53:46 +0000,
3085,3,6,825904654978519000,0,Twitter for iPhone,false,false,,,,,,,0,0,,false,und,2017-01-30 03:13:08 +0000,2017-02-20 01:53:46 +0000,2017-02-20 01:53:46 +0000,
3081,3,6,826270229844128000,0,Twitter for Android,false,false,,,,,,,0,0,,false,und,2017-01-31 03:25:48 +0000,2017-02-20 01:53:46 +0000,2017-02-20 01:53:46 +0000,
3088,3,6,825895632808317000,0,Twitter for Android,false,false,,,,,,,0,0,,false,en,2017-01-30 02:37:17 +0000,2017-02-20 01:53:46 +0000,2017-02-20 01:53:46 +0000,
3091,3,6,825873099245617000,0,Twitter for iPhone,false,false,,,,,,,0,0,,false,es,2017-01-30 01:07:45 +0000,2017-02-20 01:53:46 +0000,2017-02-20 01:53:46 +0000,
3053,3,6,827381337094972000,0,Twitter for iPhone,false,false,,,,,,,0,1,,false,es,2017-02-03 05:00:57 +0000,2017-02-20 01:53:46 +0000,2017-02-20 01:53:46 +0000,
3054,3,6,827377931362054000,0,Twitter for iPhone,false,false,,,,,,,1,0,,false,es,2017-02-03 04:47:25 +0000,2017-02-20 01:53:46 +0000,2017-02-20 01:53:46 +0000,
3062,3,6,827352799293952000,0,Twitter for iPhone,false,false,,,,,,,1,0,,false,es,2017-02-03 03:07:33 +0000,2017-02-20 01:53:46 +0000,2017-02-20 01:53:46 +0000,
3067,3,6,826632418929017000,0,Twitter for Android,false,false,,,,,,,0,1,,false,es,2017-02-01 03:25:01 +0000,2017-02-20 01:53:46 +0000,2017-02-20 01:53:46 +0000,
3058,3,6,827375074676077000,0,Twitter for iPhone,false,false,,,,,,,1,0,,false,es,2017-02-03 04:36:04 +0000,2017-02-20 01:53:46 +0000,2017-02-20 01:53:46 +0000,
3069,3,6,826607586015400000,0,Twitter for iPhone,false,false,,,,,,,1,0,,false,es,2017-02-01 01:46:20 +0000,2017-02-20 01:53:46 +0000,2017-02-20 01:53:46 +0000,
3074,3,6,826274472990802000,0,Twitter for iPhone,false,false,,,,,,,1,0,,false,es,2017-01-31 03:42:40 +0000,2017-02-20 01:53:46 +0000,2017-02-20 01:53:46 +0000,
3079,3,6,826223453552407000,0,TweetDeck,false,false,,,,,,,3,2,,false,es,2017-01-31 00:19:56 +0000,2017-02-20 01:53:46 +0000,2017-02-20 01:53:46 +0000,
3082,3,6,826212930999968000,0,TweetDeck,false,false,,,,,,,0,0,,false,es,2017-01-30 23:38:07 +0000,2017-02-20 01:53:46 +0000,2017-02-20 01:53:46 +0000,
