id,workspace_id,user_id,twitter_id,text,source,retweet,geo,longitude,latitude,place_type,place_name,place_country_code,place_country,favorite_count,retweet_count,sentiment,possibly_sensitive,lang,posted_at,updated_at,created_at,
3084,3,6,826111382085104000,0,Twitter for iPhone,false,false,,,,,,,0,0,,false,es,2017-01-30 16:54:36 +0000,2017-02-20 01:53:46 +0000,2017-02-20 01:53:46 +0000,
3087,3,6,825901062360035000,0,Twitter for Android,true,false,,,,,,,0,1333,,false,en,2017-01-30 02:58:52 +0000,2017-02-20 01:53:46 +0000,2017-02-20 01:53:46 +0000,
3089,3,6,825901245474992000,0,Twitter for Android,true,false,,,,,,,0,1582,,false,en,2017-01-30 02:59:36 +0000,2017-02-20 01:53:46 +0000,2017-02-20 01:53:46 +0000,
3093,3,6,825871077494649000,0,Twitter for iPhone,false,false,,,,,,,0,1,,false,es,2017-01-30 00:59:43 +0000,2017-02-20 01:53:46 +0000,2017-02-20 01:53:46 +0000,
3051,3,6,827391232351445000,0,Twitter for iPhone,false,false,,,,,,,1,0,,false,es,2017-02-03 05:40:16 +0000,2017-02-20 01:53:46 +0000,2017-02-20 01:53:46 +0000,
3052,3,6,827379937136960000,0,Twitter for iPhone,false,false,,,,,,,0,0,,false,en,2017-02-03 04:55:23 +0000,2017-02-20 01:53:46 +0000,2017-02-20 01:53:46 +0000,
3055,3,6,827379642898092000,0,Twitter for iPhone,false,false,,,,,,,0,0,,false,es,2017-02-03 04:54:13 +0000,2017-02-20 01:53:46 +0000,2017-02-20 01:53:46 +0000,
3056,3,6,827458092350710000,0,Twitter for Android,false,false,,,,,,,0,0,,false,es,2017-02-03 10:05:57 +0000,2017-02-20 01:53:46 +0000,2017-02-20 01:53:46 +0000,
3061,3,6,827377024570307000,0,Twitter for iPhone,false,false,,,,,,,1,0,,false,es,2017-02-03 04:43:49 +0000,2017-02-20 01:53:46 +0000,2017-02-20 01:53:46 +0000,
3059,3,6,827377852035199000,0,Twitter for iPhone,false,false,,,,,,,0,0,,false,und,2017-02-03 04:47:06 +0000,2017-02-20 01:53:46 +0000,2017-02-20 01:53:46 +0000,
3064,3,6,827322217860063000,0,Twitter for iPhone,true,false,,,,,,,0,7,,false,es,2017-02-03 01:06:02 +0000,2017-02-20 01:53:46 +0000,2017-02-20 01:53:46 +0000,
3066,3,6,827026168750670000,0,Twitter for iPhone,false,false,,,,,,,1,0,,false,es,2017-02-02 05:29:38 +0000,2017-02-20 01:53:46 +0000,2017-02-20 01:53:46 +0000,
3068,3,6,826592524093551000,0,Twitter for iPhone,true,false,,,,,,,0,375,,false,en,2017-02-01 00:46:29 +0000,2017-02-20 01:53:46 +0000,2017-02-20 01:53:46 +0000,
3070,3,6,826570825805464000,0,Twitter for iPhone,true,false,,,,,,,0,48,,false,en,2017-01-31 23:20:16 +0000,2017-02-20 01:53:46 +0000,2017-02-20 01:53:46 +0000,
3073,3,6,826646694720897000,0,Twitter for Android,false,false,,,,,,,1,0,,false,es,2017-02-01 04:21:45 +0000,2017-02-20 01:53:46 +0000,2017-02-20 01:53:46 +0000,
3075,3,6,826260697113907000,0,Twitter for iPhone,false,false,,,,,,,0,0,,false,pl,2017-01-31 02:47:56 +0000,2017-02-20 01:53:46 +0000,2017-02-20 01:53:46 +0000,
3077,3,6,826239612876095000,0,TweetDeck,true,false,,,,,,,0,26646,,false,en,2017-01-31 01:24:09 +0000,2017-02-20 01:53:46 +0000,2017-02-20 01:53:46 +0000,
3080,3,6,826221275282547000,0,TweetDeck,false,false,,,,,,,0,1,,false,es,2017-01-31 00:11:17 +0000,2017-02-20 01:53:46 +0000,2017-02-20 01:53:46 +0000,
3083,3,6,826203362165146000,0,Twitter Web Client,false,false,,,,,,,2,0,,false,en,2017-01-30 23:00:06 +0000,2017-02-20 01:53:46 +0000,2017-02-20 01:53:46 +0000,
3086,3,6,826130276229272000,0,Twitter for iPhone,true,false,,,,,,,0,11,,false,es,2017-01-30 18:09:41 +0000,2017-02-20 01:53:46 +0000,2017-02-20 01:53:46 +0000,
3090,3,6,825884689097511000,0,TweetDeck,true,false,,,,,,,0,595,,false,en,2017-01-30 01:53:48 +0000,2017-02-20 01:53:46 +0000,2017-02-20 01:53:46 +0000,
4247,3,10,827896551855030000,0,Twitter Web Client,true,false,,,,,,,0,1,,false,pt,2017-02-04 15:08:14 +0000,2017-02-20 01:53:59 +0000,2017-02-20 01:53:59 +0000,
4246,3,10,828013154500231000,0,IFTTT,false,false,,,,,,,2,1,,false,es,2017-02-04 22:51:34 +0000,2017-02-20 01:53:59 +0000,2017-02-20 01:53:59 +0000,
4252,3,10,827896314436387000,0,Twitter Web Client,false,false,,,,,,,1,0,,false,en,2017-02-04 15:07:17 +0000,2017-02-20 01:53:59 +0000,2017-02-20 01:53:59 +0000,
4255,3,10,827876495074865000,0,Twitter for Windows Phone,true,false,,,,,,,0,8,,false,es,2017-02-04 13:48:32 +0000,2017-02-20 01:53:59 +0000,2017-02-20 01:53:59 +0000,
4253,3,10,827896022181503000,0,Twitter Web Client,false,false,,,,,,,1,0,,false,en,2017-02-04 15:06:07 +0000,2017-02-20 01:53:59 +0000,2017-02-20 01:53:59 +0000,
4264,3,10,827500765237432000,0,Twitter for Windows Phone,false,false,,,,,,,14,14,,false,es,2017-02-03 12:55:31 +0000,2017-02-20 01:53:59 +0000,2017-02-20 01:53:59 +0000,
4266,3,10,827499970005762000,0,Twitter for Windows Phone,false,false,,,,,,,0,0,,false,es,2017-02-03 12:52:21 +0000,2017-02-20 01:53:59 +0000,2017-02-20 01:53:59 +0000,
4265,3,10,827661915325420000,0,Twitter for Windows Phone,true,false,,,,,,,0,3,,false,es,2017-02-03 23:35:52 +0000,2017-02-20 01:53:59 +0000,2017-02-20 01:53:59 +0000,
4272,3,10,827492540299485000,0,Twitter for Windows Phone,false,false,,,,,,,0,0,,false,es,2017-02-03 12:22:50 +0000,2017-02-20 01:53:59 +0000,2017-02-20 01:53:59 +0000,
4274,3,10,827491687731700000,0,Twitter for Windows Phone,true,false,,,,,,,0,6,,false,es,2017-02-03 12:19:27 +0000,2017-02-20 01:53:59 +0000,2017-02-20 01:53:59 +0000,
4276,3,10,827268366653985000,0,Twitter for Windows Phone,false,false,,,,,,,0,0,,false,und,2017-02-02 21:32:03 +0000,2017-02-20 01:53:59 +0000,2017-02-20 01:53:59 +0000,
4284,3,10,827006094283248000,0,Twitter for Windows Phone,true,false,,,,,,,0,1036,,false,es,2017-02-02 04:09:52 +0000,2017-02-20 01:53:59 +0000,2017-02-20 01:53:59 +0000,
4282,3,10,827010583761412000,0,Twitter for Windows Phone,false,false,,,,,,,2,2,,false,en,2017-02-02 04:27:42 +0000,2017-02-20 01:53:59 +0000,2017-02-20 01:53:59 +0000,
4279,3,10,827267535040963000,0,Twitter for Windows Phone,true,false,,,,,,,0,2,,false,es,2017-02-02 21:28:44 +0000,2017-02-20 01:53:59 +0000,2017-02-20 01:53:59 +0000,
4286,3,10,826987487688024000,0,Twitter for Windows Phone,true,false,,,,,,,0,553,,false,es,2017-02-02 02:55:56 +0000,2017-02-20 01:54:00 +0000,2017-02-20 01:54:00 +0000,
4290,3,10,826993721661129000,0,Twitter for Windows Phone,false,false,,,,,,,3,0,,false,es,2017-02-02 03:20:42 +0000,2017-02-20 01:54:00 +0000,2017-02-20 01:53:59 +0000,
4291,3,10,826949220242432000,0,Twitter for Windows Phone,false,false,,,,,,,0,0,,false,es,2017-02-02 00:23:52 +0000,2017-02-20 01:54:00 +0000,2017-02-20 01:54:00 +0000,
4297,3,10,826916594215481000,0,Twitter for Windows Phone,true,false,,,,,,,0,53,,false,es,2017-02-01 22:14:14 +0000,2017-02-20 01:54:00 +0000,2017-02-20 01:54:00 +0000,
4245,3,10,828026413622108000,0,Twitter for Windows Phone,false,false,,,,,,,0,0,,false,es,2017-02-04 23:44:15 +0000,2017-02-20 01:53:59 +0000,2017-02-20 01:53:59 +0000,
4249,3,10,827906997358060000,0,Twitter Web Client,false,false,,,,,,,0,0,,false,und,2017-02-04 15:49:44 +0000,2017-02-20 01:53:59 +0000,2017-02-20 01:53:59 +0000,
4250,3,10,827896407952650000,0,Twitter Web Client,false,false,,,,,,,0,0,,false,es,2017-02-04 15:07:39 +0000,2017-02-20 01:53:59 +0000,2017-02-20 01:53:59 +0000,
4257,3,10,827863496129810000,0,Twitter for Windows Phone,false,false,,,,,,,0,0,,false,und,2017-02-04 12:56:53 +0000,2017-02-20 01:53:59 +0000,2017-02-20 01:53:59 +0000,
4254,3,10,827876644153131000,0,Twitter for Windows Phone,false,false,,,,,,,0,0,,false,es,2017-02-04 13:49:07 +0000,2017-02-20 01:53:59 +0000,2017-02-20 01:53:59 +0000,
4260,3,10,827678092298682000,0,Twitter for Windows Phone,false,false,,,,,,,7,0,,false,es,2017-02-04 00:40:09 +0000,2017-02-20 01:53:59 +0000,2017-02-20 01:53:59 +0000,
4259,3,10,827682047367971000,0,Twitter for Windows Phone,false,false,,,,,,,0,0,,false,es,2017-02-04 00:55:52 +0000,2017-02-20 01:53:59 +0000,2017-02-20 01:53:59 +0000,
4263,3,10,827682168428167000,0,Twitter for Windows Phone,false,false,,,,,,,1,0,,false,und,2017-02-04 00:56:21 +0000,2017-02-20 01:53:59 +0000,2017-02-20 01:53:59 +0000,
4269,3,10,827683554826002000,0,Twitter for Windows Phone,false,false,,,,,,,0,0,,false,und,2017-02-04 01:01:51 +0000,2017-02-20 01:53:59 +0000,2017-02-20 01:53:59 +0000,
4268,3,10,827494366029693000,0,Twitter for Windows Phone,false,false,,,,,,,0,0,,false,es,2017-02-03 12:30:05 +0000,2017-02-20 01:53:59 +0000,2017-02-20 01:53:59 +0000,
4270,3,10,827494325357576000,0,Twitter for Windows Phone,true,false,,,,,,,0,7,,false,es,2017-02-03 12:29:55 +0000,2017-02-20 01:53:59 +0000,2017-02-20 01:53:59 +0000,
4278,3,10,827497719015014000,0,Twitter for Windows Phone,false,false,,,,,,,1,0,,false,es,2017-02-03 12:43:25 +0000,2017-02-20 01:53:59 +0000,2017-02-20 01:53:59 +0000,
4283,3,10,827006137862148000,0,Twitter for Windows Phone,true,false,,,,,,,0,4,,false,es,2017-02-02 04:10:02 +0000,2017-02-20 01:53:59 +0000,2017-02-20 01:53:59 +0000,
4280,3,10,827491679619920000,0,Twitter for Windows Phone,true,false,,,,,,,0,9,,false,es,2017-02-03 12:19:25 +0000,2017-02-20 01:53:59 +0000,2017-02-20 01:53:59 +0000,
4275,3,10,827273922236252000,0,Twitter for Windows Phone,true,false,,,,,,,0,3,,false,es,2017-02-02 21:54:07 +0000,2017-02-20 01:53:59 +0000,2017-02-20 01:53:59 +0000,
4285,3,10,826991122387976000,0,Twitter for Windows Phone,true,false,,,,,,,0,17,,false,es,2017-02-02 03:10:22 +0000,2017-02-20 01:53:59 +0000,2017-02-20 01:53:59 +0000,
4288,3,10,826987199568736000,0,Twitter for Windows Phone,true,false,,,,,,,0,355,,false,und,2017-02-02 02:54:47 +0000,2017-02-20 01:54:00 +0000,2017-02-20 01:54:00 +0000,
4292,3,10,826990793340645000,0,Twitter for Windows Phone,true,false,,,,,,,0,19,,false,es,2017-02-02 03:09:04 +0000,2017-02-20 01:54:00 +0000,2017-02-20 01:53:59 +0000,
4298,3,10,826979056134550000,0,Twitter for Windows Phone,false,false,,,,,,,0,0,,false,es,2017-02-02 02:22:26 +0000,2017-02-20 01:54:00 +0000,2017-02-20 01:54:00 +0000,
4300,3,10,826863509329891000,0,Twitter for Windows Phone,false,false,,,,,,,0,1,,false,es,2017-02-01 18:43:17 +0000,2017-02-20 01:54:00 +0000,2017-02-20 01:54:00 +0000,
4296,3,10,826912136983085000,0,Twitter for Windows Phone,true,false,,,,,,,0,2,,false,es,2017-02-01 21:56:31 +0000,2017-02-20 01:54:00 +0000,2017-02-20 01:54:00 +0000,
4303,3,10,826756643320906000,0,Twitter for Windows Phone,false,false,,,,,,,0,0,,false,es,2017-02-01 11:38:38 +0000,2017-02-20 01:54:00 +0000,2017-02-20 01:54:00 +0000,
4305,3,10,826634803533509000,0,Twitter for Windows Phone,true,false,,,,,,,0,1,,false,es,2017-02-01 03:34:29 +0000,2017-02-20 01:54:00 +0000,2017-02-20 01:54:00 +0000,
4306,3,10,826755490256396000,0,Twitter for Windows Phone,false,false,,,,,,,0,0,,false,es,2017-02-01 11:34:03 +0000,2017-02-20 01:54:00 +0000,2017-02-20 01:54:00 +0000,
4308,3,10,826634293141242000,0,Twitter for Windows Phone,true,false,,,,,,,0,491,,false,es,2017-02-01 03:32:28 +0000,2017-02-20 01:54:00 +0000,2017-02-20 01:54:00 +0000,
4310,3,10,826608951294833000,0,Twitter for Windows Phone,true,false,,,,,,,0,84498,,false,en,2017-02-01 01:51:46 +0000,2017-02-20 01:54:00 +0000,2017-02-20 01:54:00 +0000,
4313,3,10,826603529259324000,0,Twitter Web Client,true,false,,,,,,,0,5,,false,es,2017-02-01 01:30:13 +0000,2017-02-20 01:54:00 +0000,2017-02-20 01:54:00 +0000,
4317,3,10,826580980882403000,0,Twitter for Windows Phone,true,false,,,,,,,0,4,,false,es,2017-02-01 00:00:37 +0000,2017-02-20 01:54:00 +0000,2017-02-20 01:54:00 +0000,
4319,3,10,826632109284589000,0,Twitter for Windows Phone,true,false,,,,,,,0,13,,false,es,2017-02-01 03:23:47 +0000,2017-02-20 01:54:00 +0000,2017-02-20 01:54:00 +0000,
4323,3,10,826517225603465000,0,Twitter for Windows Phone,false,false,,,,,,,2,1,,false,es,2017-01-31 19:47:17 +0000,2017-02-20 01:54:00 +0000,2017-02-20 01:54:00 +0000,
4326,3,10,826249217396060000,0,Twitter for Windows Phone,false,false,,,,,,,0,0,,false,es,2017-01-31 02:02:19 +0000,2017-02-20 01:54:00 +0000,2017-02-20 01:54:00 +0000,
4328,3,10,826247132239819000,0,Twitter for Windows Phone,true,false,,,,,,,0,60,,false,es,2017-01-31 01:54:01 +0000,2017-02-20 01:54:00 +0000,2017-02-20 01:54:00 +0000,
4329,3,10,826249786969907000,0,Twitter for Windows Phone,true,false,,,,,,,0,1104,,false,en,2017-01-31 02:04:34 +0000,2017-02-20 01:54:00 +0000,2017-02-20 01:54:00 +0000,
4332,3,10,826241034300584000,0,Twitter for Windows Phone,true,false,,,,,,,0,1,,false,es,2017-01-31 01:29:48 +0000,2017-02-20 01:54:00 +0000,2017-02-20 01:54:00 +0000,
4330,3,10,826232459377377000,0,Twitter for Windows Phone,true,false,,,,,,,0,2,,false,es,2017-01-31 00:55:43 +0000,2017-02-20 01:54:00 +0000,2017-02-20 01:54:00 +0000,
4251,3,10,827907266569462000,0,Twitter Web Client,true,false,,,,,,,0,7,,false,es,2017-02-04 15:50:48 +0000,2017-02-20 01:53:59 +0000,2017-02-20 01:53:59 +0000,
4256,3,10,827863606213607000,0,Twitter for Windows Phone,false,false,,,,,,,0,0,,false,es,2017-02-04 12:57:19 +0000,2017-02-20 01:53:59 +0000,2017-02-20 01:53:59 +0000,
4258,3,10,827686020351148000,0,Twitter for Windows Phone,false,false,,,,,,,1,0,,false,es,2017-02-04 01:11:39 +0000,2017-02-20 01:53:59 +0000,2017-02-20 01:53:59 +0000,
4262,3,10,827669277771780000,0,Twitter for Windows Phone,false,false,,,,,,,0,0,,false,und,2017-02-04 00:05:07 +0000,2017-02-20 01:53:59 +0000,2017-02-20 01:53:59 +0000,
4261,3,10,827679606434038000,0,Twitter for Windows Phone,true,false,,,,,,,0,61,,false,es,2017-02-04 00:46:10 +0000,2017-02-20 01:53:59 +0000,2017-02-20 01:53:59 +0000,
4267,3,10,827499917438493000,0,Twitter for Windows Phone,true,false,,,,,,,0,12,,false,es,2017-02-03 12:52:09 +0000,2017-02-20 01:53:59 +0000,2017-02-20 01:53:59 +0000,
4271,3,10,827499989718954000,0,Twitter for Windows Phone,true,false,,,,,,,0,2,,false,es,2017-02-03 12:52:26 +0000,2017-02-20 01:53:59 +0000,2017-02-20 01:53:59 +0000,
4273,3,10,827491694744576000,0,Twitter for Windows Phone,true,false,,,,,,,0,10,,false,es,2017-02-03 12:19:28 +0000,2017-02-20 01:53:59 +0000,2017-02-20 01:53:59 +0000,
4277,3,10,827267974419485000,0,Twitter for Windows Phone,false,false,,,,,,,0,0,,false,en,2017-02-02 21:30:29 +0000,2017-02-20 01:53:59 +0000,2017-02-20 01:53:59 +0000,
4281,3,10,827014007861174000,0,Twitter for Windows Phone,false,false,,,,,,,0,1,,false,es,2017-02-02 04:41:19 +0000,2017-02-20 01:53:59 +0000,2017-02-20 01:53:59 +0000,
4289,3,10,826979771133346000,0,Twitter for Windows Phone,false,false,,,,,,,0,0,,false,es,2017-02-02 02:25:16 +0000,2017-02-20 01:54:00 +0000,2017-02-20 01:54:00 +0000,
4287,3,10,827267904739565000,0,Twitter for Windows Phone,false,false,,,,,,,1,0,,false,und,2017-02-02 21:30:13 +0000,2017-02-20 01:54:00 +0000,2017-02-20 01:53:59 +0000,
4293,3,10,826919119660409000,0,IFTTT,false,false,,,,,,,1,0,,false,es,2017-02-01 22:24:16 +0000,2017-02-20 01:54:00 +0000,2017-02-20 01:54:00 +0000,
4294,3,10,826916708359233000,0,Twitter for Windows Phone,true,false,,,,,,,0,3,,false,es,2017-02-01 22:14:41 +0000,2017-02-20 01:54:00 +0000,2017-02-20 01:54:00 +0000,
4295,3,10,826940877734023000,0,Twitter for Windows Phone,false,false,,,,,,,0,0,,false,es,2017-02-01 23:50:43 +0000,2017-02-20 01:54:00 +0000,2017-02-20 01:54:00 +0000,
4301,3,10,826770593123013000,0,Twitter for Windows Phone,true,false,,,,,,,0,1,,false,es,2017-02-01 12:34:04 +0000,2017-02-20 01:54:00 +0000,2017-02-20 01:54:00 +0000,
4302,3,10,826758300796592000,0,Twitter for Windows Phone,false,false,,,,,,,0,3,,false,es,2017-02-01 11:45:13 +0000,2017-02-20 01:54:00 +0000,2017-02-20 01:54:00 +0000,
4304,3,10,826770369944154000,0,Twitter for Windows Phone,true,false,,,,,,,0,4610,,false,en,2017-02-01 12:33:11 +0000,2017-02-20 01:54:00 +0000,2017-02-20 01:54:00 +0000,
4299,3,10,826884232387650000,0,Twitter for Windows Phone,true,false,,,,,,,0,1062,,false,en,2017-02-01 20:05:38 +0000,2017-02-20 01:54:00 +0000,2017-02-20 01:54:00 +0000,
4314,3,10,826598343933620000,0,Twitter for Windows Phone,true,false,,,,,,,0,543,,false,en,2017-02-01 01:09:37 +0000,2017-02-20 01:54:00 +0000,2017-02-20 01:54:00 +0000,
4316,3,10,826608634205463000,0,Twitter for Windows Phone,true,false,,,,,,,0,34728,,false,es,2017-02-01 01:50:30 +0000,2017-02-20 01:54:00 +0000,2017-02-20 01:54:00 +0000,
4318,3,10,826580699029324000,0,Twitter for Windows Phone,true,false,,,,,,,0,60,,false,en,2017-01-31 23:59:30 +0000,2017-02-20 01:54:00 +0000,2017-02-20 01:54:00 +0000,
4311,3,10,826604926587503000,0,Twitter Web Client,true,false,,,,,,,0,7,,false,es,2017-02-01 01:35:46 +0000,2017-02-20 01:54:00 +0000,2017-02-20 01:54:00 +0000,
4321,3,10,826580668889064000,0,Twitter for Windows Phone,true,false,,,,,,,0,3,,false,es,2017-01-31 23:59:23 +0000,2017-02-20 01:54:00 +0000,2017-02-20 01:54:00 +0000,
4322,3,10,826579156569829000,0,Twitter for Windows Phone,true,false,,,,,,,0,36,,false,en,2017-01-31 23:53:22 +0000,2017-02-20 01:54:00 +0000,2017-02-20 01:54:00 +0000,
4325,3,10,826578007041118000,0,Twitter for Windows Phone,true,false,,,,,,,0,5,,false,es,2017-01-31 23:48:48 +0000,2017-02-20 01:54:00 +0000,2017-02-20 01:54:00 +0000,
4336,3,10,826201690831516000,0,Twitter Web Client,false,false,,,,,,,1,0,,false,es,2017-01-30 22:53:27 +0000,2017-02-20 01:54:00 +0000,2017-02-20 01:54:00 +0000,
4338,3,10,826200394233684000,0,Twitter Web Client,false,false,,,,,,,0,0,,false,es,2017-01-30 22:48:18 +0000,2017-02-20 01:54:00 +0000,2017-02-20 01:54:00 +0000,
4341,3,10,826200177543377000,0,Twitter Web Client,false,false,,,,,,,0,0,,false,und,2017-01-30 22:47:27 +0000,2017-02-20 01:54:00 +0000,2017-02-20 01:54:00 +0000,
4348,3,10,825897608912765000,0,Twitter for Windows Phone,true,false,,,,,,,0,58,,false,es,2017-01-30 02:45:09 +0000,2017-02-20 01:54:00 +0000,2017-02-20 01:54:00 +0000,
4359,3,10,825881606636392000,0,Twitter for Windows Phone,true,false,,,,,,,0,40,,false,es,2017-01-30 01:41:33 +0000,2017-02-20 01:54:00 +0000,2017-02-20 01:54:00 +0000,
4353,3,10,825869327882650000,0,Twitter for Windows Phone,true,false,,,,,,,0,66,,false,es,2017-01-30 00:52:46 +0000,2017-02-20 01:54:00 +0000,2017-02-20 01:54:00 +0000,
4307,3,10,826634329644265000,0,Twitter for Windows Phone,true,false,,,,,,,0,14,,false,es,2017-02-01 03:32:36 +0000,2017-02-20 01:54:00 +0000,2017-02-20 01:54:00 +0000,
4309,3,10,826626068736070000,0,Twitter for Windows Phone,true,false,,,,,,,0,779,,false,es,2017-02-01 02:59:47 +0000,2017-02-20 01:54:00 +0000,2017-02-20 01:54:00 +0000,
4315,3,10,826589017110090000,0,Twitter for Windows Phone,true,false,,,,,,,0,4,,false,es,2017-02-01 00:32:33 +0000,2017-02-20 01:54:00 +0000,2017-02-20 01:54:00 +0000,
4312,3,10,826604715957969000,0,Twitter Web Client,true,false,,,,,,,0,1,,false,es,2017-02-01 01:34:56 +0000,2017-02-20 01:54:00 +0000,2017-02-20 01:54:00 +0000,
4320,3,10,826581003246375000,0,Twitter for Windows Phone,true,false,,,,,,,0,384,,false,es,2017-02-01 00:00:42 +0000,2017-02-20 01:54:00 +0000,2017-02-20 01:54:00 +0000,
4324,3,10,826578815921029000,0,Twitter for Windows Phone,true,false,,,,,,,0,2,,false,es,2017-01-31 23:52:01 +0000,2017-02-20 01:54:00 +0000,2017-02-20 01:54:00 +0000,
4327,3,10,826249172550566000,0,Twitter for Windows Phone,true,false,,,,,,,0,1273,,false,es,2017-01-31 02:02:08 +0000,2017-02-20 01:54:00 +0000,2017-02-20 01:54:00 +0000,
4331,3,10,826246764378325000,0,Twitter for Windows Phone,false,false,,,,,,,0,0,,false,es,2017-01-31 01:52:34 +0000,2017-02-20 01:54:00 +0000,2017-02-20 01:54:00 +0000,
4335,3,10,826202134320390000,0,Twitter Web Client,false,false,,,,,,,0,2,,false,es,2017-01-30 22:55:13 +0000,2017-02-20 01:54:00 +0000,2017-02-20 01:54:00 +0000,
4340,3,10,826201893865136000,0,Twitter Web Client,false,false,,,,,,,1,4,,false,und,2017-01-30 22:54:16 +0000,2017-02-20 01:54:00 +0000,2017-02-20 01:54:00 +0000,
4343,3,10,826199503074103000,0,Twitter Web Client,true,false,,,,,,,0,483,,false,es,2017-01-30 22:44:46 +0000,2017-02-20 01:54:00 +0000,2017-02-20 01:54:00 +0000,
4345,3,10,826120516201218000,0,Twitter for Windows Phone,true,false,,,,,,,0,13,,false,es,2017-01-30 17:30:54 +0000,2017-02-20 01:54:00 +0000,2017-02-20 01:54:00 +0000,
4346,3,10,825897860436783000,0,Twitter for Windows Phone,false,false,,,,,,,0,0,,false,und,2017-01-30 02:46:09 +0000,2017-02-20 01:54:00 +0000,2017-02-20 01:54:00 +0000,
4349,3,10,826060100548829000,0,Twitter for Windows Phone,false,false,,,,,,,1,0,,false,es,2017-01-30 13:30:50 +0000,2017-02-20 01:54:00 +0000,2017-02-20 01:54:00 +0000,
4350,3,10,825897258495439000,0,Twitter for Windows Phone,true,false,,,,,,,0,972,,false,es,2017-01-30 02:43:45 +0000,2017-02-20 01:54:00 +0000,2017-02-20 01:54:00 +0000,
4351,3,10,825897067855958000,0,Twitter for Windows Phone,true,false,,,,,,,0,3158,,false,es,2017-01-30 02:43:00 +0000,2017-02-20 01:54:00 +0000,2017-02-20 01:54:00 +0000,
4354,3,10,825885436560151000,0,Twitter for Windows Phone,true,false,,,,,,,0,1087,,false,es,2017-01-30 01:56:46 +0000,2017-02-20 01:54:00 +0000,2017-02-20 01:54:00 +0000,
4352,3,10,825869697845428000,0,Twitter for Windows Phone,true,false,,,,,,,0,22,,false,und,2017-01-30 00:54:14 +0000,2017-02-20 01:54:00 +0000,2017-02-20 01:54:00 +0000,
4333,3,10,826208174810214000,0,Twitter Web Client,true,false,,,,,,,0,7,,false,es,2017-01-30 23:19:13 +0000,2017-02-20 01:54:00 +0000,2017-02-20 01:54:00 +0000,
4334,3,10,826207445097775000,0, actitudes y valores @UCABSustentable https://t.co/D6jiFfMâ€¦,Twitter Web Client,true,false,,,,,,,0,7,,false,und,2017-01-30 23:16:19 +0000,2017-02-20 01:54:00 +0000,2017-02-20 01:54:00 +0000
4339,3,10,826200191841816000,0,Twitter Web Client,true,false,,,,,,,0,1,,false,es,2017-01-30 22:47:30 +0000,2017-02-20 01:54:00 +0000,2017-02-20 01:54:00 +0000,
4337,3,10,826249133522563000,0,Twitter for Windows Phone,false,false,,,,,,,0,0,,false,es,2017-01-31 02:01:59 +0000,2017-02-20 01:54:00 +0000,2017-02-20 01:54:00 +0000,
4344,3,10,826120988244992000,0,Twitter for Windows Phone,false,false,,,,,,,0,0,,false,es,2017-01-30 17:32:46 +0000,2017-02-20 01:54:00 +0000,2017-02-20 01:54:00 +0000,
